stock_id,supplier_id,qty,sprice,pprice,mrp,tax,decision
41663,94,24,8.2,189.76,10,18,1
41664,94,24,4.1,93.5592,5,18,1
41665,94,24,8.2,189.76,10,18,1
41666,94,12,22.14,254.24,27,18,1
41667,94,12,22.96,254.239,28,18,1
41668,94,12,22.14,254.234,27,18,1
41669,94,12,22.14,254.234,27,18,1
41670,94,12,21.32,244.069,26,18,1
41671,94,6,182.04,1016.95,222,18,1
41672,94,6,173.84,976.27,212,18,1
41673,94,12,28.7,335.59,35,18,1
41674,94,12,31.98,366.1,39,18,1
41675,94,12,31.98,366.1,39,18,1
41676,94,12,24.6,284.748,30,18,1
41677,94,3,28.7,83.8998,35,18,1
41678,94,12,18.86,218.64,23,18,1
41679,94,12,25.42,289.83,31,18,1
41680,94,12,40.18,447.46,49,18,1
41681,94,12,8.2,93.5592,10,18,1
41682,94,12,90.2,854.24,110,18,1
41683,94,12,49.2,457.63,60,18,1
41684,94,25,44.28,741.53,54,18,1
41685,94,25,23.78,466.1,29,18,1
41686,94,6,71.34,345.76,87,18,1
41687,94,24,53.3,976.27,65,18,1
41688,94,6,90.2,508.471,110,18,1
41689,94,8,47.56,284.75,58,18,1
41690,94,3,135.3,368.64,165,18,1
41691,94,2,106.6,200,130,18,1
41692,94,6,64.78,388.98,79,18,1
41693,94,3,135.3,368.64,165,18,1
41694,94,6,88.56,498.304,108,18,1
41695,94,10,87.74,830.506,107,18,1
41696,94,12,105,1152,105,0,1
41697,94,6,16.4,94.0698,20,18,1
41698,94,12,32.8,254.239,40,18,1
41699,94,12,69.7,610.17,85,18,1
41700,94,12,8.2,86.4396,10,18,1
41701,94,2,192.7,361.022,235,18,1
41702,94,2,233.7,437.29,285,18,1
41703,94,3,69.7,194.49,85,18,1
41704,94,3,77.9,219.918,95,18,1
41705,94,3,118.8,316.07,135,12,1
41706,94,3,66.42,190.68,81,18,1
41707,94,3,40.18,114.41,49,18,1
41708,94,3,31.16,88.98,38,18,1
41709,94,3,32.8,91.53,40,18,1
41710,94,3,36.9,106.78,45,18,1
41711,94,56,8.2,427.118,10,18,1
41712,94,84,4.1,322.03,5,18,1
41713,94,24,16.4,366.098,20,18,1
41714,94,3,110.7,254.24,135,18,1
41715,94,6,40.48,192.86,46,12,1
41716,94,12,47.5,400,50,5,1
41717,94,24,8.2,183.05,10,18,1
41718,94,6,163.18,905.136,199,18,1
41719,94,72,4.1,277.119,5,18,1
41720,94,12,32.8,366.1,40,18,1
41721,94,12,32.8,366.1,40,18,1
41722,94,12,65.6,732.2,80,18,1
41723,94,10,57.4,533.9,70,18,1
41724,94,9,57.4,480.51,70,18,1
41725,94,12,36.9,325.42,45,18,1
41726,94,12,44,412.5,50,12,1
41727,94,12,44,412.5,50,12,1
41728,94,12,26.4,257.144,30,12,1
41729,94,12,26.4,257.144,30,12,1
41730,94,12,35.2,342.859,40,12,1
41731,94,12,39.6,375,45,12,1
41732,94,12,17.6,171.43,20,12,1
41733,94,12,17.6,171.43,20,12,1
41734,94,24,9.84,223.728,12,18,1
41735,94,40,8.8,303.57,10,12,1
41736,94,20,5.28,98.21,6,12,1
41737,94,10,52.8,312.5,60,12,1
41738,94,2,217.3,406.78,265,18,1
41739,94,9,82,381.357,100,18,1
41740,94,60,4.1,203.388,5,18,1
41741,94,6,88,294.64,100,12,1
41742,94,12,4.92,40.68,6,18,1
41743,94,12,18.04,162.709,22,18,1
41744,94,6,57.4,178.02,70,18,1
41745,94,6,98.4,305.08,120,18,1
41746,94,6,82,254.24,100,18,1
41747,94,6,95,371.43,100,5,1
41748,94,3,71.25,99.9999,75,5,1
41749,94,2,142.5,161.9,150,5,1
41750,265,85,45,2720,45,0,1
41751,94,12,13.2,107.04,15,12,1
41752,94,3,147.6,424.58,180,18,1
41753,94,12,19,137.14,20,5,1
41754,94,24,8.8,128.568,10,12,1
41755,94,12,49.2,406.776,60,18,1
41756,94,12,18.86,152.539,23,18,1
41757,94,20,20.5,211.862,25,18,1
41758,94,10,32.8,211.861,40,18,1
41759,94,36,4.1,106.78,5,18,1
41760,94,20,8.8,107.14,10,12,1
41761,94,24,27.88,264.408,34,18,1
41762,94,11,57.4,354.24,70,18,1
41763,94,3,98.4,177.97,120,18,1
41764,94,10,82,508.471,100,18,1
41765,249,20,30.8,500,35,12,1
41766,249,10,30.8,250,35,12,1
41767,249,3,52.8,128.55,60,12,1
41768,88,12,46,420,46,0,1
41769,144,3,30,75,30,0,1
41770,144,2,30,50,30,0,1
41771,144,3,18,45,18,0,1
41772,144,4,33,112,33,0,1
41773,144,2,25,42,25,0,1
41774,144,2,40,70,40,0,1
41775,144,2,25,42,25,0,1
41776,132,5,30,125,30,0,1
41777,132,1,18,15,18,0,1
41778,132,5,38,170,40,5,1
41779,132,5,33.25,140,35,5,1
41780,71,10,66.5,552.4,70,5,1
41781,71,3,123.5,314.28,130,5,1
41782,71,5,61.75,266.65,65,5,1
41783,71,5,57,238.1,60,5,1
41784,132,6,30,150,30,0,1
41785,132,2,18,30,18,0,1
41786,144,2,18,30,18,0,1
41787,144,3,40,105,40,0,1
41788,144,2,25,42,25,0,1
41789,144,10,8.8,80,10,12,1
41790,144,3,35.2,99,40,12,1
41791,72,50,36,1260,36,0,1
41792,106,40,16.4,616.4,20,18,1
41793,106,6,24.6,138.66,30,18,1
41794,106,6,20.5,115.56,25,18,1
41795,106,12,12.3,138.72,15,18,1
41796,106,12,16.4,184.92,20,18,1
41797,106,12,8.2,92.4,10,18,1
41798,106,12,16.4,184.92,20,18,1
41799,106,12,8.2,92.4,10,18,1
41800,106,20,8.2,154,10,18,1
41801,106,6,24.6,138.66,30,18,1
41802,106,12,8.2,92.4,10,18,1
41803,106,6,16.4,92.46,20,18,1
41804,106,6,12.3,69.36,15,18,1
41805,106,12,18.86,208.8,23,18,1
41806,106,12,16.4,184.92,20,18,1
41807,106,12,8.2,92.4,10,18,1
41808,106,6,12.3,69.36,15,18,1
41809,106,12,8.2,92.4,10,18,1
41810,106,6,12.3,69.36,15,18,1
41811,106,6,12.3,69.36,15,18,1
41812,106,6,28.5,153.06,30,5,1
41813,106,6,28.5,153.06,30,5,1
41814,106,6,32.8,184.92,40,18,1
41815,106,6,16.4,90.78,20,18,1
41816,106,12,8.2,92.4,10,18,1
41817,106,6,12.3,69.36,15,18,1
41818,106,12,8.2,92.4,10,18,1
41819,106,6,16.4,90.78,20,18,1
41820,106,6,12.3,69.36,15,18,1
41821,95,20,33,390,33,0,1
41822,114,16,8.2,112,10,18,1
41823,114,16,8.2,112,10,18,1
41824,114,24,4.1,92.4,5,18,1
41825,114,20,24.6,420,30,18,1
41826,114,20,4.1,70,5,18,1
41827,114,20,8.2,140,10,18,1
41828,114,20,8.2,140,10,18,1
41829,114,20,8.2,140,10,18,1
41830,114,20,16.4,280,20,18,1
41831,114,20,16.4,280,20,18,1
41832,114,20,16.4,280,20,18,1
41833,114,20,16.4,280,20,18,1
41834,114,2,180.4,154.08,220,18,1
41835,114,2,172.2,147.06,210,18,1
41836,114,2,172.2,147.06,210,18,1
41837,114,2,196.8,168.08,240,18,1
41838,114,2,147.6,126.06,180,18,1
41839,114,2,205,175.08,250,18,1
41840,114,2,139.4,119.06,170,18,1
41841,114,1,139.4,119.07,170,18,1
41842,114,1,164,140.08,200,18,1
41843,114,1,155.8,133.07,190,18,1
41844,114,1,164,140.08,200,18,1
41845,114,1,192.7,164.58,235,18,1
41846,114,1,164,140.08,200,18,1
41847,114,1,139.4,119.07,170,18,1
41848,114,1,131.2,112.06,160,18,1
41849,114,1,123,105.06,150,18,1
41850,114,1,123,105.06,150,18,1
41851,114,1,196.8,168.09,240,18,1
41852,114,1,213.2,182.1,260,18,1
41853,114,1,188.6,161.08,230,18,1
41854,114,3,61.5,157.56,75,18,1
41855,114,3,61.5,157.56,75,18,1
41856,114,10,24.6,210.1,30,18,1
41857,271,3,45.1,126.99,55,18,1
41858,271,3,49.2,126.99,60,18,1
41859,271,3,49.2,126.99,60,18,1
41860,271,5,82,378.3,100,18,1
41861,271,5,82,378.3,100,18,1
41862,94,12,13.2,107.14,15,12,1
41863,172,5,50,200,50,0,1
41864,71,5,66.5,290,70,5,1
41865,71,1,61.75,54,65,5,1
41866,71,5,61.75,280,65,5,1
41867,180,5,52.25,214.3,55,5,1
41868,180,15,60,720,60,0,1
41869,180,15,60,720,60,0,1
41870,113,40,18,710,18,0,1
41871,113,30,20,592.5,20,0,1
41872,113,4,22,86,22,0,1
41873,113,4,21,83,21,0,1
41874,113,20,20,390,20,0,1
41875,113,10,11,105,11,0,1
41876,113,30,18,532.5,18,0,1
41877,113,30,20,592.5,20,0,1
41878,113,5,22,107.5,22,0,1
41879,113,5,21,103.75,21,0,1
41880,113,10,20,195,20,0,1
41881,113,5,11,52.5,11,0,1
41882,113,40,18,710,18,0,1
41883,113,30,20,592.5,20,0,1
41884,113,20,20,390,20,0,1
41885,113,10,11,105,11,0,1
41886,113,5,12,57.5,12,0,1
41887,113,5,6,27.5,6,0,1
41888,226,21,26.4,450.45,30,12,1
41889,53,7,26.4,161,30,12,1
41890,53,8,26.4,184,30,12,1
41891,53,8,52.8,368,60,12,1
41892,53,7,52.8,322,60,12,1
41893,53,8,26.4,184,30,12,1
41894,53,4,70.4,244,80,12,1
41895,53,2,70.4,122,80,12,1
41896,144,2,30,50,30,0,1
41897,144,2,38,68,40,5,1
41898,144,2,76,136,80,5,1
41899,272,6,57,284.571,60,5,1
41900,272,6,65,323.7,65,0,1
41901,272,5,35,145.25,35,0,1
41902,64,15,17.6,220.87,20,12,1
41903,64,15,17.6,220.87,20,12,1
41904,64,15,17.6,220.87,20,12,1
41905,64,15,17.6,220.87,20,12,1
41906,64,12,32.4,318.68,45,28,1
41907,64,12,32.4,318.68,45,28,1
41908,64,4,87.12,276.04,99,12,1
41909,64,4,87.12,276.04,99,12,1
41910,64,8,87.12,552.07,99,12,1
41911,64,8,87.12,552.07,99,12,1
41912,64,3,87.12,207.03,99,12,1
41913,64,6,87.12,414.05,99,12,1
41914,64,2,96.8,153.35,110,12,1
41915,64,6,105.6,501.88,120,12,1
41916,64,6,105.6,501.88,120,12,1
41917,64,6,105.6,501.88,120,12,1
41918,272,2,65,107.9,65,0,1
41919,272,2,45,74.7,45,0,1
41920,272,6,35,174.3,35,0,1
41921,272,6,128.25,640.286,135,5,1
41922,272,4,35,116.2,35,0,1
41923,272,4,240,796.8,240,0,1
41924,272,3,114,284.571,120,5,1
41925,272,3,66,164.34,66,0,1
41926,272,4,25,83,25,0,1
41927,272,2,70,116.2,70,0,1
41928,272,6,137.75,687.714,145,5,1
41929,272,6,60,298.8,60,0,1
41930,272,4,120,398.4,120,0,1
41931,272,6,61.75,308.286,65,5,1
41932,272,6,60,298.8,60,0,1
41933,272,6,71.25,355.714,75,5,1
41934,244,8,57.4,338.976,70,18,1
41935,272,4,70,232.4,70,0,1
41936,272,4,30,99.6,30,0,1
41937,244,3,147.6,381.36,180,18,1
41938,272,6,39.9,199.2,42,5,1
41939,272,6,52.25,260.857,55,5,1
41940,272,6,28.5,142.285,30,5,1
41941,272,3,38,94.857,40,5,1
41942,272,3,60,149.4,60,0,1
41943,272,6,85.5,426.857,90,5,1
41944,272,4,145,481.4,145,0,1
41945,272,3,26.4,66.6963,30,12,1
41946,272,3,52.8,133.393,60,12,1
41947,272,3,88,222.321,100,12,1
41948,272,3,44,111.16,50,12,1
41949,272,3,65,161.85,65,0,1
41950,272,6,45,224.1,45,0,1
41951,272,3,137.75,343.857,145,5,1
41952,272,6,118.75,592.857,125,5,1
41953,272,6,38,189.714,40,5,1
41954,272,3,25,62.25,25,0,1
41955,272,3,44,111.16,50,12,1
41956,272,3,88,222.321,100,12,1
41957,272,3,85,211.65,85,0,1
41958,272,3,80.75,201.571,85,5,1
41959,272,3,161.5,403.143,170,5,1
41960,272,3,80.75,201.571,85,5,1
41961,272,3,161.5,403.143,170,5,1
41962,247,3,34.2,84,36,5,1
41963,21,5,38,133.35,40,5,1
41964,21,5,23.75,83.35,25,5,1
41965,21,10,23.75,200,25,5,1
41966,21,5,38,66.65,40,5,1
41967,163,10,82,720,82,0,1
41968,21,5,38,133.35,40,5,1
41969,163,20,42,720,42,0,1
41970,163,40,21,720,21,0,1
41971,247,3,34.2,84,36,5,1
41972,247,3,34.2,84,36,5,1
41973,247,3,38,90,40,5,1
41974,163,30,46,795,46,0,1
41975,163,60,23,795,23,0,1
41976,163,100,19,1262,20,5,1
41977,163,250,9.5,1262,10,5,1
41978,163,50,30,1300,30,0,1
41986,26,10,57.4,508.4,70,18,1
41988,26,18,22.96,313.38,28,18,1
41989,195,1,188.6,172.63,230,18,1
41990,163,25,10,100,10,0,1
41991,163,25,14,150,14,0,1
41992,163,25,15,130,15,0,1
41993,163,10,90,751.7,90,0,1
41994,163,20,45,751.666,45,0,1
41995,163,40,21,751.664,21,0,1
41996,163,10,86,670,86,0,1
41997,163,20,43,670,43,0,1
41998,163,20,22,335,22,0,1
41999,163,10,209,1685.71,220,5,1
42000,163,25,83.6,1685.71,88,5,1
42001,163,50,41.8,1685.71,44,5,1
42002,163,100,20.9,1685.71,22,5,1
42003,163,80,19,838.4,20,5,1
42004,163,100,9.5,419,10,5,1
42005,163,3,800,1950,800,0,1
42006,163,20,37,520,37,0,1
42007,163,60,19,780,19,0,1
42009,163,10,120,620,120,0,1
42010,163,20,62,620,62,0,1
42012,163,20,32,310,32,0,1
42021,94,9,82,457.628,100,18,1
42022,94,3,123,381.36,150,18,1
42025,94,300,2.46,508.473,3,18,1
42032,54,2,193.6,294.64,220,12,1
42033,94,12,53.3,589.83,65,18,1
42034,94,12,57.4,630.51,70,18,1
42035,118,12,19.5536,220.56,22.22,12,1
42036,94,20,30,550,30,0,1
42037,118,18,8.2,143.64,10,18,1
42038,94,6,205,1116,205,0,1
42039,118,12,25.42,311.88,31,18,1
42040,118,3,20.5,46.89,25,18,1
42041,118,3,73.8,167.01,90,18,1
42042,118,3,180.4,408.27,220,18,1
42043,118,12,44,473.76,50,12,1
42044,118,12,61.6,682.56,70,12,1
42045,118,2,101.2,192.96,115,12,1
42046,118,6,44,220.68,50,12,1
42047,118,6,48.4,257.88,55,12,1
42048,118,6,35.2,188.28,40,12,1
42049,118,6,26.4,159.12,30,12,1
42050,118,6,30.8,180.24,35,12,1
42051,118,6,16.4,81.36,20,18,1
42052,118,6,24.6,127.14,30,18,1
42053,118,6,24.6,127.14,30,18,1
42054,118,3,180.4,487.29,220,18,1
42055,118,6,24.6,127.14,30,18,1
42056,118,6,24.6,127.14,30,18,1
42057,118,6,24.6,127.14,30,18,1
42058,118,3,65.6,169.5,80,18,1
42059,54,3,42.24,105.99,48,12,1
42060,54,3,35.2,88.08,40,12,1
42061,54,12,8.2,89.64,10,18,1
42062,54,6,41,220.17,50,18,1
42063,54,12,8.2,88.08,10,18,1
42064,54,12,16.4,176.11,20,18,1
42065,54,3,33.44,83.66,38,12,1
42066,54,12,8.2,88.08,10,18,1
42067,54,3,33.44,83.66,38,12,1
42068,54,6,41,220.17,50,18,1
42069,54,24,4.1,89.63,5,18,1
42070,54,18,24.6,396.34,30,18,1
42071,54,6,20.5,110.1,25,18,1
42072,237,24,8.8,191.28,10,12,1
42073,237,3,35.2,95.64,40,12,1
42074,237,12,17.6,191.4,20,12,1
42075,237,3,35.2,95.64,40,12,1
42076,237,24,8.8,191.28,10,12,1
42077,237,3,35.2,95.64,40,12,1
42078,237,6,17.6,95.7,20,12,1
42079,237,12,8.8,95.64,10,12,1
42080,237,6,17.6,95.7,20,12,1
42081,237,12,17.6,191.4,20,12,1
42082,237,6,17.6,95.7,20,12,1
42083,237,6,17.6,95.7,20,12,1
42084,237,12,8.8,95.64,10,12,1
42085,237,6,17.6,95.7,20,12,1
42086,226,20,4.1,67.8,5,18,1
42087,226,12,8.2,84,10,18,1
42088,226,12,8.2,84,10,18,1
42089,226,12,16.4,168,20,18,1
42090,226,24,4.1,81.6,5,18,1
42091,226,12,4.1,40.8,5,18,1
42092,226,12,8.2,78.36,10,18,1
42093,226,3,22.14,52.8,27,18,1
42094,226,12,8.2,84,10,18,1
42095,226,3,24.6,66,30,18,1
42096,226,16,8.8,114.4,10,12,1
42097,226,30,8.8,214.5,10,12,1
42098,71,5,66.5,290,70,5,1
42099,71,2,123.5,220,130,5,1
42100,71,1,61.75,54,65,5,1
42101,71,3,61.75,168,65,5,1
42102,71,2,66.5,112,70,5,1
42103,71,3,57,150,60,5,1
42104,28,26,24.6,520,30,18,1
42105,28,12,123,1176,150,18,1
42106,28,12,61.5,588,75,18,1
42107,28,12,57.4,552,70,18,1
42108,28,6,41,206.04,50,18,1
42109,182,1,220,167.41,250,12,1
42110,182,1,140.8,107.143,160,12,1
42111,28,24,16.4,228,20,18,1
42112,28,2,139.4,261.9,170,18,1
42113,182,10,17.6,133.928,20,12,1
42114,182,10,17.6,133.928,20,12,1
42115,28,2,163.18,304,199,18,1
42116,28,1,81.18,76,99,18,1
42117,182,10,20.5,158.898,25,18,1
42118,182,10,8.8,67,10,12,1
42119,28,2,50.02,96,61,18,1
42120,182,10,8.8,66.9642,10,12,1
42121,28,2,81.18,120,99,18,1
42122,182,5,77.9,317.797,95,18,1
42123,28,2,81.18,152,99,18,1
42124,28,1,163.18,152,199,18,1
42125,28,1,172.2,162,210,18,1
42126,182,10,10.56,80.3571,12,12,1
42127,28,1,81.18,73.06,99,18,1
42128,28,3,52.48,153,64,18,1
42129,28,1,139.4,130.95,170,18,1
42130,28,2,45.1,84.6,55,18,1
42131,28,2,147.6,285.2,180,18,1
42132,182,10,4.4,33.4821,5,12,1
42133,28,2,49.2,92.4,60,18,1
42134,182,10,22,167.41,25,12,1
42135,28,2,73.8,139.68,90,18,1
42136,182,5,35.2,133.928,40,12,1
42137,182,5,44,167.411,50,12,1
42138,28,2,163.18,304,199,18,1
42139,182,10,22,167.41,25,12,1
42140,28,1,155.8,146.35,190,18,1
42141,28,6,35.2,178.8,40,12,1
42142,28,6,41,206.04,50,18,1
42143,182,10,8.8,67,10,12,1
42144,28,2,49.2,92.4,60,18,1
42145,28,3,30.8,75,35,12,1
42146,28,1,155.8,152,190,18,1
42147,28,2,81.18,152,99,18,1
42148,28,1,81.18,76,99,18,1
42149,28,2,81.18,152.5,99,18,1
42150,28,2,140.22,285.2,171,18,1
42151,28,2,492,920,600,18,1
42152,28,2,492,920,600,18,1
42153,28,1,155.8,152,190,18,1
42154,28,20,20,332,20,0,1
42155,28,4,20,0,20,0,1
42156,28,2,81.18,152.5,99,18,1
42157,28,6,98.4,531.6,120,18,1
42158,28,6,41,198,50,18,1
42159,268,10,40,340,40,0,1
42160,28,25,26.24,525,32,18,1
42161,58,20,61.75,1031.8,65,5,1
42162,58,100,21.85,2019,23,5,1
42163,58,60,9.5,526.2,10,5,1
42164,58,120,5.7,632.4,6,5,1
42165,58,12,45.6,498.84,48,5,1
42166,58,20,22.8,422.4,24,5,1
42167,58,20,20.9,384.4,22,5,1
42168,58,12,45,454.44,45,0,1
42169,58,3,61.5,170.25,75,18,1
42170,58,27,10,229.77,10,0,1
42171,58,12,23.75,255.24,25,5,1
42172,58,12,19,171.72,20,5,1
42173,58,6,198,1068.48,225,12,1
42174,58,3,396,1068.51,450,12,1
42175,58,12,84.48,913.2,96,12,1
42176,58,6,50.16,267.84,57,12,1
42177,58,3,26.4,73.05,30,12,1
42178,58,10,43.12,397.3,49,12,1
42179,58,10,22.88,211,26,12,1
42180,58,32,4.1,123.52,5,18,1
42181,28,12,49.2,394.8,60,18,1
42182,28,20,8,125,8,0,1
42183,22,6,80,354,80,0,1
42184,28,20,12,184,12,0,1
42185,22,6,90,402,90,0,1
42186,22,6,92,408,92,0,1
42187,22,2,55.76,76.28,68,18,1
42188,22,2,55.76,76.28,68,18,1
42189,28,20,7,105,7,0,1
42190,28,10,8.2,68.5,10,18,1
42191,22,2,55.76,76.28,68,18,1
42192,28,10,8.2,68.5,10,18,1
42193,22,2,55.76,76.28,68,18,1
42194,22,8,41,250.88,50,18,1
42195,22,1,184.5,156.78,225,18,1
42196,22,1,184.5,156.78,225,18,1
42197,22,1,184.5,156.78,225,18,1
42198,22,1,184.5,156.78,225,18,1
42199,217,5,109.25,383.3,115,5,1
42200,217,5,142.5,500,150,5,1
42201,22,1,184.5,156.78,225,18,1
42202,217,6,99.75,379.98,105,5,1
42203,217,5,118.75,426.65,125,5,1
42204,22,1,184.5,156.78,225,18,1
42205,217,4,289.75,840,305,5,1
42206,217,2,270.75,380,285,5,1
42207,217,5,118.8,421.85,135,12,1
42208,217,4,343.2,937.48,390,12,1
42209,217,5,96.8,312.5,110,12,1
42210,217,5,123.2,375,140,12,1
42211,217,3,57,109.98,60,5,1
42212,217,5,149.6,531.25,170,12,1
42213,217,5,114.4,359.35,130,12,1
42214,22,1,286.18,245.76,349,18,1
42215,217,2,118.75,166.66,125,5,1
42216,22,1,286.18,245.76,349,18,1
42217,22,1,286.18,245.76,349,18,1
42218,22,1,286.18,245.76,349,18,1
42219,217,4,281.6,700,320,12,1
42220,22,1,205,169.49,250,18,1
42221,217,4,387.2,1062.48,440,12,1
42222,22,1,205,169.49,250,18,1
42223,22,1,205,169.49,250,18,1
42224,217,4,149.6,425,170,12,1
42225,217,4,158.4,450,180,12,1
42227,22,1,205,169.49,250,18,1
42228,22,1,205,169.49,250,18,1
42229,22,1,205,169.49,250,18,1
42230,22,3,163.18,409.32,199,18,1
42231,22,1,199,0,199,0,1
42232,22,4,163.18,545.76,199,18,1
42233,41,2,205,353.1,250,18,1
42234,22,4,163.18,545.76,199,18,1
42235,41,2,205,353.1,250,18,1
42236,41,1,393.6,338.98,480,18,1
42237,41,1,393.6,338.98,480,18,1
42238,22,3,42.64,119.49,52,18,1
42239,22,3,114.8,335.1,140,18,1
42240,41,1,922.5,762.71,1125,18,1
42241,41,1,569.9,471.19,695,18,1
42242,22,3,114.8,323.58,140,18,1
42243,132,4,38,136,40,5,1
42244,132,4,30,100,30,0,1
42245,132,3,18,45,18,0,1
42246,88,12,46,420,46,0,1
42247,172,8,50,320,50,0,1
42248,240,5,47.5,190.45,50,5,1
42249,144,3,30,75,30,0,1
42250,144,1,30,25,30,0,1
42251,144,3,18,45,18,0,1
42252,144,3,25,63,25,0,1
42253,144,3,40,105,40,0,1
42254,144,2,25,42,25,0,1
42255,144,3,57,150,60,5,1
42256,144,1,30,25,30,0,1
42257,144,2,30,50,30,0,1
42258,144,1,18,15,18,0,1
42259,144,1,25,21,25,0,1
42260,144,2,40,70,40,0,1
42261,113,40,18,710,18,0,1
42262,113,30,20,592.5,20,0,1
42263,113,4,22,86,22,0,1
42264,113,4,21,83,21,0,1
42265,113,15,20,292.5,20,0,1
42266,113,10,11,105,11,0,1
42267,113,5,6,27.5,6,0,1
42268,113,30,18,532.5,18,0,1
42269,113,20,20,395,20,0,1
42270,113,6,22,129,22,0,1
42271,113,6,21,124.5,21,0,1
42272,113,20,20,390,20,0,1
42273,73,5,47.5,190.5,50,5,1
42274,73,5,47.5,190.5,50,5,1
42275,22,20,185.25,3464.8,195,5,1
42276,73,5,42.75,176.2,45,5,1
42277,73,5,42.75,171.45,45,5,1
42278,22,12,104.5,937.2,110,5,1
42279,73,4,42.75,137.16,45,5,1
42280,22,6,185.25,1121.1,195,5,1
42281,73,4,61.75,201.92,65,5,1
42282,73,3,42.75,102.87,45,5,1
42283,73,5,42.75,176.2,45,5,1
42284,73,3,42.75,102.87,45,5,1
42285,73,3,47.5,117.15,50,5,1
42286,22,6,128.25,745.62,135,5,1
42287,73,3,42.75,105.72,45,5,1
42288,22,6,50.35,274.8,53,5,1
42289,22,6,99.75,537.72,105,5,1
42290,73,3,47.5,117.15,50,5,1
42291,73,4,42.75,137.16,45,5,1
42292,22,2,324.9,620.4,342,5,1
42293,73,5,44.65,180.95,47,5,1
42294,73,5,47.5,190.5,50,5,1
42295,22,3,26.4,73.05,30,12,1
42296,73,5,47.5,195.25,50,5,1
42297,73,5,42.75,171.45,45,5,1
42298,22,3,26.4,73.05,30,12,1
42299,73,5,42.75,176.2,45,5,1
42300,73,5,38,152.4,40,5,1
42301,73,5,42.75,176.2,45,5,1
42302,73,5,47.5,195.25,50,5,1
42303,73,3,47.5,117.15,50,5,1
42304,73,5,44.65,180.95,47,5,1
42305,22,20,8.2,150.85,10,18,1
42306,22,20,8.2,150.85,10,18,1
42307,22,3,168.1,473.79,205,18,1
42308,22,3,168.1,473.79,205,18,1
42309,73,5,23.75,95.25,25,5,1
42310,73,5,66.5,280.95,70,5,1
42311,73,5,42.75,171.45,45,5,1
42312,73,5,24.7,114.3,26,5,1
42313,122,5,23.75,80.95,25,5,1
42314,73,5,33.25,133.35,35,5,1
42315,122,5,35.15,128.571,37,5,1
42316,73,5,19,76.2,20,5,1
42317,122,5,25.65,85.7142,27,5,1
42318,122,15,30,255,30,0,1
42319,73,5,28.5,114.3,30,5,1
42320,122,5,52.25,171.429,55,5,1
42321,73,5,33.25,133.35,35,5,1
42322,73,5,42.75,171.45,45,5,1
42323,273,12,22.96,245,28,18,1
42324,273,6,32.8,184,40,18,1
42325,71,5,66.5,290,70,5,1
42326,273,6,44.28,120,54,18,1
42327,71,3,123.5,330,130,5,1
42328,71,2,61.75,112,65,5,1
42329,71,3,57,150,60,5,1
42330,273,12,8.2,91,10,18,1
42331,273,3,100.86,283,123,18,1
42332,273,3,82,237,100,18,1
42334,273,12,18.86,226,23,18,1
42335,273,6,24.6,144,30,18,1
42336,273,6,62.32,302,76,18,1
42337,273,6,11.48,55,14,18,1
42338,273,6,19.68,94,24,18,1
42339,273,6,80.36,417,98,18,1
42340,273,6,45.1,226,55,18,1
42341,273,1,80.36,0,98,18,1
42345,113,30,18,532.5,18,0,1
42346,113,30,20,592.5,20,0,1
42351,48,32,16.4,405.44,20,18,1
42352,48,300,1.64,462,2,18,1
42353,48,15,16.4,228,20,18,1
42354,54,6,48.4,235.74,55,12,1
42355,48,12,20.5,0,25,18,1
42356,54,6,48.4,235.74,55,12,1
42357,54,6,48.4,235.74,55,12,1
42358,54,6,48.4,235.74,55,12,1
42359,54,6,48.4,235.74,55,12,1
42360,54,6,48.4,235.74,55,12,1
42361,54,12,70.4,685.68,80,12,1
42362,48,6,82,393.11,100,18,1
42363,54,12,70.4,685.68,80,12,1
42364,48,12,69.7,712.8,85,18,1
42365,54,6,151.7,752.52,185,18,1
42366,48,3,266.5,689.04,325,18,1
42367,54,6,151.7,752.52,185,18,1
42368,54,6,90.2,447.48,110,18,1
42369,48,24,8.2,182.4,10,18,1
42370,54,6,90.2,447.48,110,18,1
42371,54,3,287,711.87,350,18,1
42372,48,18,16.4,273.6,20,18,1
42373,48,6,73.8,380.16,90,18,1
42374,48,12,61.5,665.28,75,18,1
42375,48,6,127.1,665.28,155,18,1
42376,48,12,104.72,1169.76,119,12,1
42377,48,24,47.52,1061.52,54,12,1
42378,48,24,85.36,1907.04,97,12,1
42379,48,12,8.2,93.24,10,18,1
42380,48,6,82,462.24,100,18,1
42381,48,12,86.24,933.84,98,12,1
42382,48,12,88,992.76,100,12,1
42383,146,10,57.4,494.3,70,18,1
42384,146,10,28.7,253,35,18,1
42385,48,6,174.8,894.18,184,5,1
42386,48,6,139.4,712.8,170,18,1
42387,48,24,47.52,1022.4,54,12,1
42388,48,24,8.2,182.4,10,18,1
42389,48,28,4.1,106.4,5,18,1
42390,48,28,4.1,106.4,5,18,1
42391,240,5,47.5,190.5,50,5,1
42392,48,28,4.1,106.4,5,18,1
42393,48,30,4.1,114,5,18,1
42394,48,12,52.8,540.6,60,12,1
42395,48,12,68.64,730.56,78,12,1
42396,48,48,13.2,550.56,15,12,1
42397,63,30,27,570,27,0,1
42398,90,36,19,548.64,20,5,1
